id_proyecto,presupuesto_estimado,deadline_dias,cantidad_bugs,numero_desarrolladores,tipo_servicio,infraestructura_nube_previa,renovacion_contrato,horas_hombre_invertidas,fecha_entrega
PRJ-02022,47012.61,238,12,1,E-commerce,No,No,1168.1,2024-03-25
PRJ-02023,75261.68,156,2,2,App Móvil,No,Sí,1612.3,2024-03-25
PRJ-02024,8919.34,322,4,7,E-commerce,No,No,548.5,2024-03-25
PRJ-02025,36409.5,36,5,1,E-commerce,No,No,867.6,2024-03-25
PRJ-02026,24511.83,251,2,3,App Móvil,Sí,Sí,618.3,2024-03-25
PRJ-02027,59811.57,106,9,8,E-commerce,No,No,1654.7,2024-03-25
PRJ-02028,78597.28,307,14,7,Portal Web,No,No,2076.9,2024-03-25
PRJ-02029,24239.75,363,1,8,Sistema SaaS,No,No,918.5,2024-03-25
PRJ-02030,54063.1,256,4,6,App Móvil,No,No,1349.6,2024-03-25
PRJ-02031,19857.32,304,9,8,Portal Web,Sí,Sí,862.2,2024-03-25
PRJ-02032,47399.77,324,5,5,Sistema SaaS,No,Sí,1248.7,2024-03-25
PRJ-02033,39794.94,146,2,9,E-commerce,Sí,No,1245.9,2024-03-25
PRJ-02034,77900.4,321,6,1,App Móvil,No,No,1731.2,2024-03-25
PRJ-02035,50639.55,300,2,7,E-commerce,Sí,Sí,1335.7,2024-03-25
PRJ-02036,31212.98,186,14,6,Sistema SaaS,Sí,Sí,1056.4,2024-03-25
PRJ-02037,13557.18,89,11,8,App Móvil,Sí,No,722.4,2024-03-25
PRJ-02038,16343.51,213,12,2,Portal Web,No,Sí,564.1,2024-03-25
PRJ-02039,21898.77,173,1,1,E-commerce,No,Sí,507.8,2024-03-25
PRJ-02040,23822.5,190,13,1,Portal Web,No,Sí,729.8,2024-03-25
PRJ-02041,68796.2,118,12,2,Portal Web,No,No,1652.5,2024-03-26
PRJ-02042,47091.71,45,9,5,Portal Web,No,Sí,1312.7,2024-03-26
PRJ-02043,44254.32,278,3,7,App Móvil,No,No,1218.7,2024-03-26
PRJ-02044,13607.67,127,2,9,E-commerce,No,No,711.8,2024-03-26
PRJ-02045,69510.48,133,6,4,Portal Web,Sí,Sí,1651.9,2024-03-26
PRJ-02046,59211.07,329,7,9,Sistema SaaS,No,Sí,1684.9,2024-03-26
PRJ-02047,10075.13,264,2,3,App Móvil,Sí,Sí,359.4,2024-03-26
PRJ-02048,58087.63,336,5,6,Portal Web,Sí,Sí,1520.0,2024-03-26
PRJ-02049,45765.37,303,0,9,Portal Web,Sí,Sí,1311.4,2024-03-26
PRJ-02050,11129.4,290,4,1,E-commerce,Sí,Sí,323.8,2024-03-26
PRJ-02051,39372.55,268,1,4,Portal Web,No,No,1015.8,2024-03-26
PRJ-02052,41352.22,291,0,5,Portal Web,No,No,1105.9,2024-03-26
PRJ-02053,17433.09,361,12,6,Portal Web,Sí,Sí,741.9,2024-03-26
PRJ-02054,75927.36,144,6,8,E-commerce,No,No,1964.3,2024-03-26
PRJ-02055,68748.15,297,9,2,Portal Web,No,Sí,1584.3,2024-03-26
PRJ-02056,55176.68,41,3,6,Sistema SaaS,Sí,Sí,1440.0,2024-03-26
PRJ-02057,39672.17,102,4,7,App Móvil,No,No,1197.3,2024-03-26
PRJ-02058,35882.42,334,1,6,Portal Web,No,Sí,991.3,2024-03-26
PRJ-02059,53823.01,207,7,4,E-commerce,No,Sí,1338.6,2024-03-26
PRJ-02060,45907.39,289,14,6,Sistema SaaS,Sí,Sí,1358.0,2024-03-26
PRJ-02061,9670.48,288,10,4,App Móvil,Sí,No,505.4,2024-03-26
PRJ-02062,43437.7,299,12,9,E-commerce,Sí,No,1438.4,2024-03-26
PRJ-02063,65480.27,349,9,1,E-commerce,No,No,1453.2,2024-03-26
PRJ-02064,39442.99,149,13,9,App Móvil,Sí,Sí,1396.3,2024-03-26
PRJ-02065,8896.74,198,2,4,App Móvil,Sí,Sí,336.2,2024-03-27
PRJ-02066,63970.86,97,6,3,E-commerce,No,No,1456.6,2024-03-27
PRJ-02067,20102.28,88,10,5,Sistema SaaS,Sí,Sí,762.2,2024-03-27
PRJ-02068,24396.56,159,0,3,Sistema SaaS,No,Sí,618.8,2024-03-27
PRJ-02069,17352.98,295,9,1,Sistema SaaS,No,No,485.9,2024-03-27
PRJ-02070,29766.13,104,0,8,App Móvil,Sí,Sí,979.3,2024-03-27
PRJ-02071,61756.36,119,13,9,Portal Web,No,No,1816.4,2024-03-27
PRJ-02072,43953.94,183,6,6,E-commerce,No,No,1252.3,2024-03-27
PRJ-02073,20366.1,247,0,2,Sistema SaaS,No,Sí,471.4,2024-03-27
PRJ-02074,70837.26,57,11,6,Portal Web,Sí,Sí,1839.1,2024-03-27
PRJ-02075,70968.64,159,8,6,App Móvil,No,No,1805.4,2024-03-27
PRJ-02076,70293.38,95,8,6,E-commerce,No,No,1746.7,2024-03-27
PRJ-02077,22909.72,173,7,9,Portal Web,No,No,948.2,2024-03-27
PRJ-02078,38842.95,342,7,4,E-commerce,Sí,No,1065.1,2024-03-27
PRJ-02079,78874.22,306,14,2,App Móvil,No,No,1869.0,2024-03-27
PRJ-02080,62900.94,132,3,8,App Móvil,No,No,1650.3,2024-03-27
PRJ-02081,7037.56,343,3,6,Sistema SaaS,Sí,No,419.3,2024-03-27
PRJ-02082,9890.34,66,4,1,E-commerce,Sí,Sí,329.1,2024-03-27
PRJ-02083,39794.85,278,8,6,E-commerce,No,Sí,1162.9,2024-03-27
PRJ-02084,73191.52,185,2,2,Portal Web,Sí,No,1530.6,2024-03-27
PRJ-02085,45402.63,161,3,4,E-commerce,No,Sí,1118.1,2024-03-27
PRJ-02086,42335.94,76,9,2,E-commerce,Sí,No,1073.0,2024-03-27
PRJ-02087,12910.53,224,4,4,Portal Web,Sí,No,455.7,2024-03-27
PRJ-02088,54258.51,132,6,7,Sistema SaaS,No,No,1475.1,2024-03-27
PRJ-02089,66657.74,357,4,8,E-commerce,No,No,1733.0,2024-03-28
PRJ-02090,33531.5,200,8,3,Portal Web,Sí,No,900.7,2024-03-28
PRJ-02091,63170.89,118,5,1,App Móvil,No,No,1357.5,2024-03-28
PRJ-02092,77335.75,275,2,1,Sistema SaaS,Sí,No,1628.3,2024-03-28
PRJ-02093,20282.48,87,5,7,Portal Web,No,No,775.1,2024-03-28
PRJ-02094,44249.72,134,5,1,E-commerce,No,Sí,1006.4,2024-03-28
PRJ-02095,26535.35,209,14,3,Sistema SaaS,No,Sí,824.5,2024-03-28
PRJ-02096,64464.08,98,11,5,Sistema SaaS,Sí,Sí,1674.2,2024-03-28
PRJ-02097,48319.5,331,9,5,Sistema SaaS,No,Sí,1299.7,2024-03-28
PRJ-02098,52593.68,182,0,4,App Móvil,Sí,No,1201.7,2024-03-28
PRJ-02099,64843.56,54,6,8,Portal Web,No,No,1707.5,2024-03-28
PRJ-02100,34697.79,64,2,3,Sistema SaaS,No,No,824.0,2024-03-28
PRJ-02101,73631.76,44,0,8,E-commerce,No,Sí,1805.1,2024-03-28
PRJ-02102,44977.17,135,0,6,E-commerce,Sí,No,1136.7,2024-03-28
PRJ-02103,16846.61,247,4,4,E-commerce,Sí,Sí,537.8,2024-03-28
PRJ-02104,57192.43,103,13,3,Sistema SaaS,Sí,Sí,1434.7,2024-03-28
PRJ-02105,64494.6,314,9,2,E-commerce,No,Sí,1506.4,2024-03-28
PRJ-02106,28757.13,67,9,6,Sistema SaaS,Sí,No,919.3,2024-03-28
PRJ-02107,69288.44,226,1,1,Portal Web,Sí,No,1422.7,2024-03-28
PRJ-02108,72960.74,309,1,8,Sistema SaaS,No,No,1851.3,2024-03-28
PRJ-02109,25767.84,304,11,5,Sistema SaaS,Sí,Sí,868.4,2024-03-28
PRJ-02110,78764.11,203,3,7,Portal Web,No,Sí,1883.5,2024-03-28
PRJ-02111,15553.36,334,9,7,E-commerce,No,Sí,735.0,2024-03-28
PRJ-02112,20151.18,73,14,6,Sistema SaaS,No,No,850.1,2024-03-28
PRJ-02113,18816.86,183,10,5,Portal Web,No,Sí,729.2,2024-03-29
PRJ-02114,72049.23,182,11,2,App Móvil,No,No,1719.1,2024-03-29
PRJ-02115,54071.94,320,11,3,Portal Web,Sí,Sí,1329.6,2024-03-29
PRJ-02116,16407.82,171,14,3,App Móvil,Sí,No,658.7,2024-03-29
PRJ-02117,38024.26,285,14,5,Portal Web,Sí,Sí,1152.9,2024-03-29
PRJ-02118,51147.35,341,6,2,Sistema SaaS,Sí,No,1196.7,2024-03-29
PRJ-02119,11259.81,163,7,1,E-commerce,No,Sí,337.9,2024-03-29
PRJ-02120,71181.23,61,10,4,Sistema SaaS,Sí,Sí,1706.8,2024-03-29
PRJ-02121,65270.27,55,9,3,Sistema SaaS,Sí,No,1517.1,2024-03-29
PRJ-02122,42890.51,284,6,3,App Móvil,No,Sí,1028.1,2024-03-29
PRJ-02123,77534.5,252,8,6,E-commerce,No,Sí,1933.5,2024-03-29
PRJ-02124,36332.07,85,6,9,E-commerce,No,No,1190.2,2024-03-29
PRJ-02125,78808.27,322,3,2,Sistema SaaS,No,Sí,1765.8,2024-03-29
PRJ-02126,55094.0,154,8,5,Portal Web,Sí,No,1411.0,2024-03-29
PRJ-02127,52600.35,259,8,2,Portal Web,No,No,1254.8,2024-03-29
PRJ-02128,17446.62,82,2,6,E-commerce,Sí,No,644.3,2024-03-29
PRJ-02129,71144.58,130,9,1,Sistema SaaS,Sí,Sí,1530.3,2024-03-29
PRJ-02130,37061.73,363,13,1,Sistema SaaS,Sí,Sí,908.6,2024-03-29
PRJ-02131,17167.51,321,7,9,App Móvil,Sí,Sí,794.6,2024-03-29
PRJ-02132,5945.56,296,0,5,E-commerce,No,No,380.6,2024-03-29
PRJ-02133,46981.68,312,1,9,Portal Web,Sí,No,1389.1,2024-03-29
PRJ-02134,44554.97,31,7,8,Portal Web,Sí,No,1383.3,2024-03-29
PRJ-02135,58951.52,51,12,9,E-commerce,No,No,1672.5,2024-03-29
PRJ-02136,71769.35,95,7,9,App Móvil,Sí,No,1890.2,2024-03-29
PRJ-02137,10955.49,241,5,8,Portal Web,No,No,654.2,2024-03-30
PRJ-02138,59862.24,265,7,3,E-commerce,No,Sí,1397.1,2024-03-30
PRJ-02139,19055.9,46,13,7,Sistema SaaS,No,No,869.5,2024-03-30
PRJ-02140,69363.28,43,13,4,E-commerce,No,No,1712.1,2024-03-30
PRJ-02141,66429.76,36,7,8,E-commerce,No,Sí,1758.9,2024-03-30
PRJ-02142,45559.53,364,1,7,E-commerce,Sí,Sí,1192.8,2024-03-30
PRJ-02143,58268.21,251,2,9,Sistema SaaS,Sí,No,1579.9,2024-03-30
PRJ-02144,28576.26,133,6,8,E-commerce,Sí,No,1012.8,2024-03-30
PRJ-02145,40337.59,30,2,3,Sistema SaaS,No,No,941.1,2024-03-30
PRJ-02146,66622.77,316,12,5,Portal Web,Sí,Sí,1703.2,2024-03-30
PRJ-02147,39444.89,276,14,3,App Móvil,Sí,No,1065.7,2024-03-30
PRJ-02148,31834.87,120,14,9,Sistema SaaS,No,Sí,1190.3,2024-03-30
PRJ-02149,42065.93,343,10,1,App Móvil,No,No,988.7,2024-03-30
PRJ-02150,67118.69,341,1,7,App Móvil,Sí,No,1681.0,2024-03-30
PRJ-02151,30140.6,243,5,9,Portal Web,Sí,No,1089.3,2024-03-30
PRJ-02152,18032.12,72,1,3,Sistema SaaS,No,No,553.6,2024-03-30
PRJ-02153,58401.05,103,13,7,Portal Web,Sí,Sí,1658.5,2024-03-30
PRJ-02154,66948.37,271,1,7,Sistema SaaS,Sí,Sí,1675.1,2024-03-30
PRJ-02155,12547.81,78,14,2,App Móvil,Sí,Sí,553.3,2024-03-30
PRJ-02156,22990.56,345,10,5,App Móvil,Sí,Sí,811.7,2024-03-30
PRJ-02157,15647.9,251,1,7,E-commerce,No,Sí,655.3,2024-03-30
PRJ-02158,31095.61,173,3,2,Sistema SaaS,Sí,No,771.8,2024-03-30
PRJ-02159,38776.32,358,13,2,App Móvil,No,Sí,1025.9,2024-03-30
PRJ-02160,61161.98,238,6,6,Sistema SaaS,No,Sí,1563.5,2024-03-30
PRJ-02161,53836.07,128,14,2,Portal Web,No,Sí,1330.6,2024-03-31
PRJ-02162,51569.64,217,5,1,Portal Web,Sí,Sí,1122.1,2024-03-31
PRJ-02163,31428.12,143,4,3,Sistema SaaS,Sí,Sí,799.2,2024-03-31
PRJ-02164,68108.57,204,3,1,App Móvil,Sí,No,1469.7,2024-03-31
PRJ-02165,40346.54,300,1,6,Portal Web,No,Sí,1061.5,2024-03-31
PRJ-02166,78432.87,92,10,4,App Móvil,Sí,No,1872.1,2024-03-31
PRJ-02167,52560.66,313,7,2,Sistema SaaS,No,Sí,1224.6,2024-03-31
PRJ-02168,14469.86,254,12,7,E-commerce,Sí,No,712.8,2024-03-31
PRJ-02169,55713.32,190,11,7,App Móvil,No,Sí,1582.2,2024-03-31
PRJ-02170,29382.8,65,1,8,Portal Web,No,No,926.2,2024-03-31
PRJ-02171,56474.54,170,14,7,Sistema SaaS,No,No,1593.9,2024-03-31
PRJ-02172,10223.09,347,14,1,E-commerce,No,No,415.3,2024-03-31
PRJ-02173,18116.11,225,10,3,Portal Web,Sí,No,654.6,2024-03-31
PRJ-02174,69180.29,180,7,1,Sistema SaaS,No,Sí,1525.6,2024-03-31
PRJ-02175,22038.47,298,9,2,Sistema SaaS,No,No,646.5,2024-03-31
PRJ-02176,67778.08,69,13,1,App Móvil,Sí,No,1590.4,2024-03-31
PRJ-02177,25945.71,267,3,9,E-commerce,No,Sí,953.3,2024-03-31
PRJ-02178,53216.14,251,11,7,Sistema SaaS,Sí,Sí,1561.3,2024-03-31
PRJ-02179,57061.29,310,4,9,E-commerce,Sí,No,1606.8,2024-03-31
PRJ-02180,43449.11,254,14,8,E-commerce,Sí,No,1400.3,2024-03-31
PRJ-02181,27898.3,183,10,2,App Móvil,Sí,Sí,723.0,2024-03-31
PRJ-02182,20948.33,309,0,1,Sistema SaaS,Sí,Sí,488.4,2024-03-31
PRJ-02183,7489.2,68,1,5,Sistema SaaS,Sí,Sí,400.2,2024-03-31
PRJ-02184,27795.98,246,10,7,App Móvil,Sí,No,985.4,2024-03-31
PRJ-02185,53987.21,273,7,2,App Móvil,No,No,1241.1,2024-04-01
PRJ-02186,75372.86,138,0,4,Sistema SaaS,No,No,1737.8,2024-04-01
PRJ-02187,70340.34,90,2,7,App Móvil,Sí,No,1725.9,2024-04-01
PRJ-02188,62454.86,227,1,9,Sistema SaaS,No,Sí,1674.8,2024-04-01
PRJ-02189,64133.55,305,9,6,Portal Web,Sí,Sí,1661.5,2024-04-01
PRJ-02190,54873.87,201,4,7,E-commerce,Sí,No,1477.7,2024-04-01
PRJ-02191,24521.51,301,11,8,E-commerce,No,No,934.4,2024-04-01
PRJ-02192,73039.63,300,3,8,App Móvil,Sí,No,1873.6,2024-04-01
PRJ-02193,55304.92,71,3,9,Portal Web,Sí,Sí,1587.1,2024-04-01
PRJ-02194,47033.05,218,12,2,E-commerce,Sí,Sí,1127.1,2024-04-01
PRJ-02195,13324.21,289,3,7,Sistema SaaS,No,Sí,593.8,2024-04-01
PRJ-02196,38529.17,181,10,2,E-commerce,No,Sí,994.7,2024-04-01
PRJ-02197,39526.87,160,3,7,E-commerce,No,No,1138.2,2024-04-01
PRJ-02198,69842.27,143,3,9,E-commerce,Sí,Sí,1854.8,2024-04-01
PRJ-02199,45998.62,251,5,4,Sistema SaaS,No,No,1178.6,2024-04-01
PRJ-02200,33530.04,83,1,5,App Móvil,Sí,Sí,913.2,2024-04-01
PRJ-02201,78260.02,325,12,5,Sistema SaaS,No,No,1978.3,2024-04-01
PRJ-02202,13304.04,71,12,2,App Móvil,Sí,No,518.9,2024-04-01
PRJ-02203,36691.13,122,14,3,E-commerce,No,No,1003.7,2024-04-01
PRJ-02204,8151.85,289,3,1,E-commerce,No,Sí,261.6,2024-04-01
PRJ-02205,60492.81,310,13,3,Portal Web,No,No,1500.0,2024-04-01
PRJ-02206,73855.74,221,6,5,E-commerce,No,No,1787.8,2024-04-01
PRJ-02207,26002.8,154,6,9,Sistema SaaS,Sí,No,1026.3,2024-04-01
PRJ-02208,69375.63,325,0,1,E-commerce,Sí,No,1472.9,2024-04-01
PRJ-02209,26916.37,64,9,6,Portal Web,No,Sí,918.4,2024-04-02
PRJ-02210,73307.76,76,11,2,Sistema SaaS,No,Sí,1709.1,2024-04-02
PRJ-02211,61547.14,182,8,6,Portal Web,No,Sí,1569.9,2024-04-02
PRJ-02212,65368.01,267,6,6,Portal Web,Sí,Sí,1637.8,2024-04-02
PRJ-02213,6350.49,34,10,1,Sistema SaaS,Sí,Sí,277.9,2024-04-02
PRJ-02214,77210.78,154,5,5,App Móvil,Sí,Sí,1855.1,2024-04-02
PRJ-02215,59500.32,357,13,2,App Móvil,Sí,Sí,1479.2,2024-04-02
PRJ-02216,27856.33,116,1,1,App Móvil,Sí,Sí,693.9,2024-04-02
PRJ-02217,67204.6,32,5,9,App Móvil,Sí,Sí,1830.6,2024-04-02
PRJ-02218,26114.09,194,4,6,Portal Web,Sí,No,868.4,2024-04-02
PRJ-02219,70456.54,252,8,1,Portal Web,No,Sí,1506.9,2024-04-02
PRJ-02220,13443.53,326,11,9,Sistema SaaS,No,No,761.2,2024-04-02
PRJ-02221,57776.45,54,0,9,Sistema SaaS,Sí,Sí,1538.8,2024-04-02
PRJ-02222,45552.39,68,4,7,App Móvil,No,No,1242.7,2024-04-02
PRJ-02223,12240.09,134,2,9,App Móvil,Sí,Sí,686.6,2024-04-02
PRJ-02224,23142.04,34,8,1,App Móvil,Sí,Sí,647.2,2024-04-02
PRJ-02225,5930.3,165,11,3,App Móvil,Sí,Sí,385.9,2024-04-02
PRJ-02226,40157.6,33,0,8,App Móvil,No,No,1146.8,2024-04-02
PRJ-02227,27594.89,198,5,3,Portal Web,Sí,Sí,754.5,2024-04-02
PRJ-02228,49876.81,345,2,8,Portal Web,Sí,No,1363.6,2024-04-02
PRJ-02229,27292.84,339,0,3,Portal Web,Sí,No,667.3,2024-04-02
PRJ-02230,27493.93,107,10,4,Portal Web,Sí,No,845.0,2024-04-02
PRJ-02231,60739.49,48,14,4,App Móvil,No,Sí,1572.5,2024-04-02
PRJ-02232,8610.71,234,2,5,Portal Web,No,Sí,379.5,2024-04-02
PRJ-02233,72717.12,353,14,4,App Móvil,No,Sí,1751.6,2024-04-03
PRJ-02234,68919.79,62,1,7,Portal Web,No,No,1683.9,2024-04-03
PRJ-02235,55085.35,179,9,4,Portal Web,No,Sí,1402.8,2024-04-03
PRJ-02236,49491.62,222,11,1,E-commerce,Sí,No,1135.2,2024-04-03
PRJ-02237,71922.69,168,11,5,App Móvil,No,Sí,1841.3,2024-04-03
PRJ-02238,18899.76,301,11,8,App Móvil,No,Sí,891.3,2024-04-03
PRJ-02239,10922.69,225,7,6,Portal Web,No,No,589.2,2024-04-03
PRJ-02240,22963.26,156,2,4,Sistema SaaS,No,No,684.6,2024-04-03
PRJ-02241,64593.37,260,10,4,App Móvil,No,Sí,1602.5,2024-04-03
PRJ-02242,7600.27,73,6,1,Portal Web,No,Sí,281.7,2024-04-03
PRJ-02243,48710.51,259,9,1,App Móvil,Sí,Sí,1158.3,2024-04-03
PRJ-02244,79657.81,245,5,3,App Móvil,No,No,1813.2,2024-04-03
PRJ-02245,69177.21,273,14,4,Sistema SaaS,Sí,Sí,1739.1,2024-04-03
PRJ-02246,44108.43,38,6,4,Sistema SaaS,No,No,1182.3,2024-04-03
PRJ-02247,9773.07,279,10,2,E-commerce,Sí,Sí,407.4,2024-04-03
PRJ-02248,67353.01,229,6,9,Sistema SaaS,Sí,No,1812.7,2024-04-03
PRJ-02249,49923.39,363,9,8,Portal Web,Sí,Sí,1429.4,2024-04-03
PRJ-02250,13619.97,108,0,3,Sistema SaaS,No,No,389.3,2024-04-03
PRJ-02251,12039.3,274,3,2,E-commerce,Sí,No,396.8,2024-04-03
PRJ-02252,73222.01,219,3,1,Portal Web,No,No,1544.6,2024-04-03
PRJ-02253,55190.02,115,4,9,Sistema SaaS,Sí,Sí,1568.8,2024-04-03
PRJ-02254,67196.51,300,13,5,E-commerce,Sí,No,1727.0,2024-04-03
PRJ-02255,70923.42,291,9,8,E-commerce,No,No,1856.4,2024-04-03
PRJ-02256,47882.93,30,4,4,Sistema SaaS,Sí,No,1178.5,2024-04-03
PRJ-02257,43808.48,49,7,2,Sistema SaaS,No,Sí,1029.3,2024-04-04
PRJ-02258,37282.06,159,3,5,E-commerce,Sí,No,995.8,2024-04-04
PRJ-02259,28770.99,355,12,8,Portal Web,No,No,1057.2,2024-04-04
PRJ-02260,37594.7,287,0,6,Portal Web,Sí,No,1033.9,2024-04-04
PRJ-02261,63040.97,160,14,8,Portal Web,Sí,No,1809.1,2024-04-04
PRJ-02262,50144.26,36,4,3,E-commerce,Sí,Sí,1186.8,2024-04-04
PRJ-02263,71939.25,270,0,5,E-commerce,Sí,Sí,1614.0,2024-04-04
PRJ-02264,38253.5,221,11,2,Portal Web,Sí,No,953.3,2024-04-04
PRJ-02265,50531.72,339,2,3,E-commerce,Sí,Sí,1185.8,2024-04-04
PRJ-02266,52348.07,326,14,7,Sistema SaaS,Sí,Sí,1511.1,2024-04-04
PRJ-02267,49377.29,144,7,1,App Móvil,Sí,Sí,1097.7,2024-04-04
PRJ-02268,57697.53,131,9,8,E-commerce,Sí,No,1623.7,2024-04-04
PRJ-02269,22807.51,348,14,5,Sistema SaaS,No,Sí,829.5,2024-04-04
PRJ-02270,43427.28,30,4,2,Portal Web,No,No,953.5,2024-04-04
PRJ-02271,12816.86,54,6,3,Portal Web,No,Sí,440.2,2024-04-04
PRJ-02272,33838.35,238,13,4,E-commerce,Sí,Sí,1002.7,2024-04-04
PRJ-02273,41575.03,172,0,2,App Móvil,Sí,No,907.6,2024-04-04
PRJ-02274,53916.82,226,5,5,Sistema SaaS,Sí,Sí,1380.9,2024-04-04
PRJ-02275,76289.83,174,11,7,Sistema SaaS,No,No,1975.0,2024-04-04
PRJ-02276,50048.83,178,13,9,Portal Web,No,Sí,1562.4,2024-04-04
PRJ-02277,60769.54,210,7,1,App Móvil,No,Sí,1373.3,2024-04-04
PRJ-02278,42969.95,84,5,6,Portal Web,Sí,Sí,1150.4,2024-04-04
PRJ-02279,52557.8,167,3,6,App Móvil,Sí,No,1396.3,2024-04-04
PRJ-02280,10319.92,238,10,1,Sistema SaaS,Sí,No,412.7,2024-04-04
PRJ-02281,24079.37,214,7,2,Portal Web,No,No,652.7,2024-04-05
PRJ-02282,32138.98,94,14,8,Portal Web,No,Sí,1161.0,2024-04-05
PRJ-02283,40437.0,66,7,6,Portal Web,No,No,1196.3,2024-04-05
PRJ-02284,8423.66,141,13,1,App Móvil,No,No,362.9,2024-04-05
PRJ-02285,15501.81,292,13,6,Sistema SaaS,Sí,No,744.9,2024-04-05
PRJ-02286,25761.07,105,5,7,App Móvil,Sí,Sí,897.2,2024-04-05
PRJ-02287,77864.95,325,7,2,Portal Web,Sí,Sí,1743.5,2024-04-05
PRJ-02288,29851.03,207,11,4,E-commerce,No,Sí,881.5,2024-04-05
PRJ-02289,41153.08,283,5,7,E-commerce,Sí,No,1209.1,2024-04-05
PRJ-02290,19707.33,30,14,6,Sistema SaaS,No,No,810.1,2024-04-05
PRJ-02291,50808.51,177,3,8,Sistema SaaS,No,No,1397.2,2024-04-05
PRJ-02292,26051.24,188,10,6,Sistema SaaS,No,No,934.2,2024-04-05
PRJ-02293,20524.44,353,11,2,E-commerce,Sí,No,619.9,2024-04-05
PRJ-02294,43742.95,297,5,1,E-commerce,Sí,Sí,963.9,2024-04-05
PRJ-02295,5412.93,179,14,5,Portal Web,Sí,No,506.4,2024-04-05
PRJ-02296,5574.8,158,8,9,Sistema SaaS,Sí,No,646.2,2024-04-05
PRJ-02297,21430.16,155,7,2,App Móvil,Sí,No,662.7,2024-04-05
PRJ-02298,7754.1,30,14,7,Sistema SaaS,Sí,No,666.6,2024-04-05
PRJ-02299,13101.93,146,13,9,Sistema SaaS,Sí,Sí,851.3,2024-04-05
PRJ-02300,30414.55,178,6,4,Portal Web,No,No,859.7,2024-04-05
PRJ-02301,65193.93,298,4,4,Portal Web,Sí,Sí,1595.9,2024-04-05
PRJ-02302,47903.65,218,12,5,Sistema SaaS,Sí,Sí,1332.0,2024-04-05
PRJ-02303,43450.08,170,6,6,Portal Web,Sí,No,1210.1,2024-04-05
PRJ-02304,27011.66,134,0,7,App Móvil,Sí,No,864.8,2024-04-05
PRJ-02305,74881.53,281,7,9,E-commerce,No,No,1993.2,2024-04-06
PRJ-02306,34776.13,310,4,6,App Móvil,Sí,Sí,980.7,2024-04-06
PRJ-02307,11531.96,130,6,3,E-commerce,No,Sí,420.2,2024-04-06
PRJ-02308,51279.99,311,6,2,Portal Web,No,Sí,1197.1,2024-04-06
PRJ-02309,13537.88,192,7,6,E-commerce,Sí,No,605.0,2024-04-06
PRJ-02310,30891.74,232,6,9,App Móvil,Sí,No,1111.0,2024-04-06
PRJ-02311,43055.9,129,5,3,E-commerce,Sí,Sí,1057.0,2024-04-06
PRJ-02312,70566.69,310,11,4,App Móvil,Sí,Sí,1746.8,2024-04-06
PRJ-02313,42015.99,286,5,3,E-commerce,Sí,Sí,1032.2,2024-04-06
PRJ-02314,57669.41,123,4,7,Portal Web,No,No,1528.4,2024-04-06
PRJ-02315,79461.26,353,4,4,Sistema SaaS,Sí,Sí,1771.9,2024-04-06
PRJ-02316,14861.68,308,3,6,E-commerce,Sí,Sí,563.0,2024-04-06
PRJ-02317,25604.86,256,6,6,App Móvil,No,No,834.0,2024-04-06
PRJ-02318,34593.21,179,12,9,Portal Web,No,Sí,1248.6,2024-04-06
PRJ-02319,36637.11,91,11,5,E-commerce,No,Sí,1070.2,2024-04-06
PRJ-02320,35826.58,158,10,7,Portal Web,No,No,1169.7,2024-04-06
PRJ-02321,73070.83,216,13,1,Sistema SaaS,Sí,Sí,1672.1,2024-04-06
PRJ-02322,58552.45,97,2,8,App Móvil,Sí,No,1543.6,2024-04-06
PRJ-02323,50592.89,59,4,2,Sistema SaaS,Sí,Sí,1155.5,2024-04-06
PRJ-02324,28202.95,333,14,4,Portal Web,Sí,Sí,901.0,2024-04-06
PRJ-02325,66784.28,304,2,7,Sistema SaaS,No,Sí,1682.6,2024-04-06
PRJ-02326,76629.54,156,7,6,Portal Web,Sí,No,1873.8,2024-04-06
PRJ-02327,66589.87,242,14,4,Sistema SaaS,No,Sí,1689.7,2024-04-06
PRJ-02328,5117.38,335,4,8,App Móvil,No,Sí,544.4,2024-04-06
PRJ-02329,52730.1,163,14,7,E-commerce,Sí,No,1506.7,2024-04-07
PRJ-02330,8835.15,248,10,6,Sistema SaaS,Sí,No,549.3,2024-04-07
PRJ-02331,24320.54,348,12,5,App Móvil,Sí,Sí,839.1,2024-04-07
PRJ-02332,9464.35,186,9,5,E-commerce,Sí,No,530.1,2024-04-07
PRJ-02333,50284.66,217,5,7,Portal Web,Sí,No,1401.6,2024-04-07
PRJ-02334,56494.24,191,0,6,E-commerce,No,No,1356.4,2024-04-07
PRJ-02335,13586.57,158,13,4,Portal Web,No,Sí,603.1,2024-04-07
PRJ-02336,33787.92,333,10,7,App Móvil,Sí,No,1111.5,2024-04-07
PRJ-02337,39217.74,118,3,5,App Móvil,Sí,Sí,1067.4,2024-04-07
PRJ-02338,32678.98,191,8,7,E-commerce,Sí,Sí,1042.2,2024-04-07
PRJ-02339,14076.88,65,14,7,E-commerce,No,No,782.8,2024-04-07
PRJ-02340,36421.08,256,14,2,Portal Web,No,Sí,993.7,2024-04-07
PRJ-02341,61338.35,180,4,4,Sistema SaaS,Sí,Sí,1499.1,2024-04-07
