id_proyecto,presupuesto_estimado,deadline_dias,cantidad_bugs,numero_desarrolladores,tipo_servicio,infraestructura_nube_previa,renovacion_contrato,horas_hombre_invertidas,fecha_entrega
PRJ-01598,10956.45,147,12,4,Sistema SaaS,Sí,Sí,563.4,2024-03-07
PRJ-01599,11424.37,181,10,7,Portal Web,No,No,659.6,2024-03-07
PRJ-01600,72064.32,101,13,9,E-commerce,No,No,2005.1,2024-03-07
PRJ-01601,19390.05,166,11,8,Sistema SaaS,No,Sí,893.1,2024-03-07
PRJ-01602,29252.87,204,1,9,App Móvil,Sí,No,1026.4,2024-03-07
PRJ-01603,21999.23,318,10,8,App Móvil,No,No,926.5,2024-03-07
PRJ-01604,31624.72,48,11,2,App Móvil,Sí,Sí,839.8,2024-03-07
PRJ-01605,10206.79,224,14,7,E-commerce,Sí,Sí,732.1,2024-03-07
PRJ-01606,43929.48,359,8,2,Sistema SaaS,Sí,Sí,1102.8,2024-03-07
PRJ-01607,10070.94,204,11,2,Sistema SaaS,Sí,Sí,398.0,2024-03-07
PRJ-01608,65026.74,170,2,4,Sistema SaaS,No,Sí,1481.7,2024-03-07
PRJ-01609,22528.41,275,7,1,E-commerce,No,Sí,559.9,2024-03-08
PRJ-01610,45500.89,122,10,5,E-commerce,No,Sí,1276.2,2024-03-08
PRJ-01611,71005.93,268,14,6,Portal Web,Sí,No,1904.0,2024-03-08
PRJ-01612,53815.8,234,8,9,App Móvil,No,Sí,1564.7,2024-03-08
PRJ-01613,44971.83,77,7,8,App Móvil,No,No,1347.7,2024-03-08
PRJ-01614,29325.03,274,3,2,Sistema SaaS,Sí,No,693.7,2024-03-08
PRJ-01615,29975.14,349,11,1,E-commerce,No,Sí,819.0,2024-03-08
PRJ-01616,55211.52,346,0,2,E-commerce,Sí,No,1214.9,2024-03-08
PRJ-01617,79560.45,324,3,7,Sistema SaaS,No,No,1921.6,2024-03-08
PRJ-01618,54637.94,157,13,4,Sistema SaaS,No,No,1376.2,2024-03-08
PRJ-01619,46833.76,311,8,5,Portal Web,No,Sí,1283.6,2024-03-08
PRJ-01620,59798.79,46,1,7,App Móvil,Sí,No,1508.7,2024-03-08
PRJ-01621,39890.42,100,2,3,App Móvil,No,No,977.9,2024-03-08
PRJ-01622,9510.68,298,9,2,App Móvil,No,Sí,395.6,2024-03-08
PRJ-01623,47172.26,354,7,7,Portal Web,No,No,1296.6,2024-03-08
PRJ-01624,76821.9,311,5,5,Sistema SaaS,No,No,1801.3,2024-03-08
PRJ-01625,18147.72,334,7,1,Sistema SaaS,Sí,No,483.1,2024-03-08
PRJ-01626,56750.37,36,6,1,App Móvil,Sí,No,1235.1,2024-03-08
PRJ-01627,20070.03,343,13,9,App Móvil,No,No,965.3,2024-03-08
PRJ-01628,45187.08,334,12,5,Portal Web,No,Sí,1282.8,2024-03-08
PRJ-01629,12250.73,132,12,1,E-commerce,No,No,478.7,2024-03-08
PRJ-01630,38777.82,338,4,7,E-commerce,Sí,Sí,1150.4,2024-03-08
PRJ-01631,61712.25,222,8,9,App Móvil,No,No,1772.5,2024-03-08
PRJ-01632,31067.86,270,3,1,Portal Web,No,Sí,690.4,2024-03-08
PRJ-01633,54868.38,91,5,4,App Móvil,Sí,Sí,1366.5,2024-03-09
PRJ-01634,64658.75,46,1,3,E-commerce,Sí,Sí,1430.6,2024-03-09
PRJ-01635,74538.34,200,14,5,App Móvil,Sí,No,1860.8,2024-03-09
PRJ-01636,22598.16,54,1,7,E-commerce,No,No,755.0,2024-03-09
PRJ-01637,34948.69,280,1,8,E-commerce,Sí,No,1004.9,2024-03-09
PRJ-01638,16431.2,282,9,2,E-commerce,Sí,No,548.0,2024-03-09
PRJ-01639,79436.26,236,6,7,Sistema SaaS,No,No,1943.5,2024-03-09
PRJ-01640,74525.07,58,12,1,Sistema SaaS,Sí,Sí,1714.7,2024-03-09
PRJ-01641,45496.78,146,1,7,App Móvil,No,Sí,1232.6,2024-03-09
PRJ-01642,68152.5,311,14,8,E-commerce,No,Sí,1852.2,2024-03-09
PRJ-01643,44071.85,173,14,2,Sistema SaaS,Sí,No,1111.5,2024-03-09
PRJ-01644,51768.93,54,11,9,App Móvil,No,No,1577.1,2024-03-09
PRJ-01645,11684.33,339,14,1,App Móvil,Sí,Sí,399.7,2024-03-09
PRJ-01646,61645.28,185,12,6,App Móvil,Sí,No,1661.7,2024-03-09
PRJ-01647,14578.51,102,1,1,App Móvil,Sí,No,310.7,2024-03-09
PRJ-01648,66955.07,149,14,3,App Móvil,No,Sí,1623.6,2024-03-09
PRJ-01649,63652.11,341,8,6,Portal Web,Sí,Sí,1644.0,2024-03-09
PRJ-01650,58155.85,350,6,3,E-commerce,No,No,1381.8,2024-03-09
PRJ-01651,7712.03,122,10,8,App Móvil,No,No,654.2,2024-03-09
PRJ-01652,27734.63,115,2,5,Portal Web,No,Sí,771.0,2024-03-09
PRJ-01653,24733.44,147,2,2,E-commerce,Sí,No,601.0,2024-03-09
PRJ-01654,32010.23,262,6,4,Sistema SaaS,No,Sí,919.5,2024-03-09
PRJ-01655,11573.21,228,4,9,App Móvil,No,Sí,676.8,2024-03-09
PRJ-01656,75271.84,235,9,4,Portal Web,Sí,Sí,1800.8,2024-03-09
PRJ-01657,46535.17,176,13,8,Sistema SaaS,Sí,No,1450.8,2024-03-10
PRJ-01658,27914.32,300,13,5,Portal Web,No,Sí,971.8,2024-03-10
PRJ-01659,34773.61,168,5,1,E-commerce,No,Sí,788.8,2024-03-10
PRJ-01660,38540.19,210,12,7,E-commerce,Sí,No,1195.1,2024-03-10
PRJ-01661,50044.58,59,11,3,Sistema SaaS,No,Sí,1243.7,2024-03-10
PRJ-01662,43675.96,86,7,8,Portal Web,No,No,1322.2,2024-03-10
PRJ-01663,73954.4,261,8,3,App Móvil,No,No,1670.8,2024-03-10
PRJ-01664,42272.26,175,0,1,App Móvil,No,No,876.8,2024-03-10
PRJ-01665,79411.85,77,2,5,Sistema SaaS,Sí,Sí,1839.1,2024-03-10
PRJ-01666,68856.87,223,10,2,Sistema SaaS,No,Sí,1568.0,2024-03-10
PRJ-01667,20638.29,253,6,4,Sistema SaaS,Sí,No,672.9,2024-03-10
PRJ-01668,74794.64,165,5,1,Portal Web,No,No,1619.0,2024-03-10
PRJ-01669,13727.48,51,6,9,App Móvil,Sí,No,762.9,2024-03-10
PRJ-01670,66308.73,35,7,6,App Móvil,No,Sí,1641.5,2024-03-10
PRJ-01671,33546.75,233,5,8,App Móvil,Sí,No,1092.9,2024-03-10
PRJ-01672,70848.07,268,2,4,Sistema SaaS,No,No,1624.9,2024-03-10
PRJ-01673,70104.25,214,1,9,App Móvil,Sí,No,1809.6,2024-03-10
PRJ-01674,65444.41,321,11,2,E-commerce,No,Sí,1538.7,2024-03-10
PRJ-01675,64252.28,364,6,9,Sistema SaaS,No,No,1769.0,2024-03-10
PRJ-01676,27850.94,249,11,5,App Móvil,Sí,Sí,911.7,2024-03-10
PRJ-01677,11068.95,145,11,6,Portal Web,Sí,Sí,598.3,2024-03-10
PRJ-01678,35223.51,342,11,3,Sistema SaaS,Sí,No,970.8,2024-03-10
PRJ-01679,18014.34,78,10,4,E-commerce,Sí,No,707.0,2024-03-10
PRJ-01680,57121.33,202,0,6,E-commerce,Sí,No,1402.6,2024-03-10
PRJ-01681,30957.48,111,2,7,Portal Web,No,Sí,984.3,2024-03-11
PRJ-01682,78170.77,351,11,1,Portal Web,Sí,Sí,1741.4,2024-03-11
PRJ-01683,53072.91,362,10,7,Sistema SaaS,Sí,Sí,1476.4,2024-03-11
PRJ-01684,66686.04,74,3,1,Sistema SaaS,No,No,1407.3,2024-03-11
PRJ-01685,14939.35,364,12,5,E-commerce,Sí,Sí,667.4,2024-03-11
PRJ-01686,69651.09,49,13,6,Portal Web,Sí,No,1835.4,2024-03-11
PRJ-01687,74206.79,250,0,2,Sistema SaaS,Sí,No,1633.6,2024-03-11
PRJ-01688,41529.64,152,4,9,E-commerce,No,No,1285.0,2024-03-11
PRJ-01689,50468.97,263,9,6,Portal Web,Sí,Sí,1356.6,2024-03-11
PRJ-01690,62360.74,250,2,7,E-commerce,No,Sí,1544.9,2024-03-11
PRJ-01691,18112.9,352,1,8,App Móvil,No,Sí,723.7,2024-03-11
PRJ-01692,42692.46,32,14,1,Portal Web,Sí,No,1038.6,2024-03-11
PRJ-01693,34899.73,211,2,8,Sistema SaaS,No,Sí,1095.9,2024-03-11
PRJ-01694,15978.05,235,7,4,Sistema SaaS,Sí,Sí,597.7,2024-03-11
PRJ-01695,32565.08,349,5,8,App Móvil,Sí,No,1067.7,2024-03-11
PRJ-01696,10112.92,69,12,6,Portal Web,Sí,No,632.7,2024-03-11
PRJ-01697,6935.89,88,13,9,E-commerce,Sí,Sí,701.3,2024-03-11
PRJ-01698,15137.47,91,6,4,Sistema SaaS,Sí,No,601.4,2024-03-11
PRJ-01699,77233.63,161,11,2,App Móvil,No,Sí,1782.3,2024-03-11
PRJ-01700,46214.72,89,5,2,App Móvil,No,No,1096.7,2024-03-11
PRJ-01701,77436.66,360,5,5,Portal Web,No,No,1797.5,2024-03-11
PRJ-01702,37437.34,151,11,9,Portal Web,No,Sí,1256.5,2024-03-11
PRJ-01703,28386.21,136,2,3,Sistema SaaS,Sí,No,738.7,2024-03-11
PRJ-01704,42960.64,125,11,8,App Móvil,Sí,No,1312.5,2024-03-11
PRJ-01705,37963.38,264,12,4,E-commerce,No,No,1067.7,2024-03-12
PRJ-01706,12924.85,91,13,6,App Móvil,Sí,Sí,714.0,2024-03-12
PRJ-01707,53061.97,285,7,6,E-commerce,No,No,1399.1,2024-03-12
PRJ-01708,21202.86,78,11,3,E-commerce,No,No,660.8,2024-03-12
PRJ-01709,51469.1,188,6,5,Sistema SaaS,No,Sí,1343.1,2024-03-12
PRJ-01710,53765.08,153,6,3,App Móvil,No,Sí,1334.1,2024-03-12
PRJ-01711,16401.86,346,5,1,E-commerce,Sí,No,412.8,2024-03-12
PRJ-01712,9601.22,236,4,7,Portal Web,Sí,No,585.6,2024-03-12
PRJ-01713,63557.12,77,9,4,E-commerce,No,No,1535.8,2024-03-12
PRJ-01714,39485.03,165,7,7,Portal Web,No,Sí,1185.9,2024-03-12
PRJ-01715,9362.28,230,4,3,Portal Web,No,No,368.5,2024-03-12
PRJ-01716,79614.97,279,8,5,App Móvil,No,Sí,1893.7,2024-03-12
PRJ-01717,9333.54,343,8,5,Portal Web,No,Sí,529.6,2024-03-12
PRJ-01718,57127.64,347,0,2,E-commerce,Sí,No,1194.1,2024-03-12
PRJ-01719,78775.92,324,5,2,Portal Web,No,No,1730.4,2024-03-12
PRJ-01720,22938.51,343,6,4,App Móvil,No,Sí,737.6,2024-03-12
PRJ-01721,15668.7,238,2,4,Sistema SaaS,Sí,No,537.2,2024-03-12
PRJ-01722,14103.87,240,6,4,E-commerce,Sí,No,546.4,2024-03-12
PRJ-01723,27745.64,221,10,6,E-commerce,Sí,Sí,984.5,2024-03-12
PRJ-01724,12578.44,73,10,2,App Móvil,Sí,No,456.1,2024-03-12
PRJ-01725,56912.1,58,6,6,App Móvil,Sí,Sí,1442.1,2024-03-12
PRJ-01726,9671.88,88,13,7,App Móvil,Sí,No,667.8,2024-03-12
PRJ-01727,43206.66,100,12,3,App Móvil,Sí,Sí,1140.0,2024-03-12
PRJ-01728,79752.26,121,10,8,E-commerce,Sí,Sí,2022.1,2024-03-12
PRJ-01729,66047.77,294,1,2,Sistema SaaS,Sí,No,1394.8,2024-03-13
PRJ-01730,51141.46,249,6,8,Portal Web,No,Sí,1423.5,2024-03-13
PRJ-01731,27969.02,244,14,5,Portal Web,Sí,Sí,932.0,2024-03-13
PRJ-01732,51792.19,306,0,2,Sistema SaaS,No,No,1117.1,2024-03-13
PRJ-01733,44528.11,93,4,7,Sistema SaaS,No,No,1245.7,2024-03-13
PRJ-01734,36956.25,321,8,2,Sistema SaaS,No,No,905.7,2024-03-13
PRJ-01735,14803.28,274,6,6,App Móvil,No,Sí,606.7,2024-03-13
PRJ-01736,71495.32,91,6,3,E-commerce,No,Sí,1646.3,2024-03-13
PRJ-01737,38733.85,361,10,9,E-commerce,No,Sí,1302.6,2024-03-13
PRJ-01738,19596.69,199,12,3,E-commerce,No,No,674.6,2024-03-13
PRJ-01739,32581.95,298,11,3,App Móvil,No,Sí,963.1,2024-03-13
PRJ-01740,36059.73,296,1,5,E-commerce,Sí,Sí,962.3,2024-03-13
PRJ-01741,67065.34,83,7,7,App Móvil,No,No,1731.1,2024-03-13
PRJ-01742,60021.08,45,2,8,E-commerce,No,Sí,1581.8,2024-03-13
PRJ-01743,62697.87,37,14,7,Sistema SaaS,No,No,1739.4,2024-03-13
PRJ-01744,5827.34,133,7,9,Portal Web,No,No,620.9,2024-03-13
PRJ-01745,36211.55,88,2,5,Portal Web,Sí,No,972.1,2024-03-13
PRJ-01746,41100.81,342,9,3,App Móvil,No,Sí,1016.4,2024-03-13
PRJ-01747,6439.42,69,6,6,E-commerce,Sí,Sí,459.9,2024-03-13
PRJ-01748,24485.99,266,1,5,Portal Web,Sí,Sí,726.8,2024-03-13
PRJ-01749,62021.74,123,3,4,Sistema SaaS,No,No,1489.0,2024-03-13
PRJ-01750,15283.23,251,10,2,Sistema SaaS,No,No,496.0,2024-03-13
PRJ-01751,45148.26,233,5,7,Sistema SaaS,Sí,No,1237.1,2024-03-13
PRJ-01752,21140.14,167,10,5,App Móvil,No,Sí,769.4,2024-03-13
PRJ-01753,5909.06,329,8,4,App Móvil,No,Sí,415.8,2024-03-14
PRJ-01754,23090.11,236,4,8,E-commerce,Sí,Sí,860.0,2024-03-14
PRJ-01755,78190.53,110,12,9,Sistema SaaS,Sí,Sí,2172.4,2024-03-14
PRJ-01756,65115.28,247,8,9,E-commerce,No,Sí,1857.0,2024-03-14
PRJ-01757,76968.25,31,14,3,E-commerce,No,No,1840.6,2024-03-14
PRJ-01758,41589.05,207,4,3,Sistema SaaS,No,Sí,1019.4,2024-03-14
PRJ-01759,13230.21,308,9,5,E-commerce,Sí,No,631.8,2024-03-14
PRJ-01760,46096.96,175,7,5,Portal Web,No,No,1228.7,2024-03-14
PRJ-01761,39078.3,347,12,2,App Móvil,Sí,Sí,995.5,2024-03-14
PRJ-01762,68326.78,253,12,1,E-commerce,Sí,No,1577.8,2024-03-14
PRJ-01763,12356.19,91,0,8,Sistema SaaS,No,Sí,618.7,2024-03-14
PRJ-01764,41618.09,323,6,3,App Móvil,Sí,Sí,1019.2,2024-03-14
PRJ-01765,16253.65,268,3,1,App Móvil,No,No,413.1,2024-03-14
PRJ-01766,29350.69,224,4,1,E-commerce,No,Sí,676.0,2024-03-14
PRJ-01767,60301.78,195,5,2,Portal Web,Sí,Sí,1346.4,2024-03-14
PRJ-01768,40701.36,251,4,6,E-commerce,No,No,1112.4,2024-03-14
PRJ-01769,33191.62,90,11,6,Portal Web,Sí,No,1068.9,2024-03-14
PRJ-01770,34585.72,158,0,3,App Móvil,Sí,No,820.1,2024-03-14
PRJ-01771,39458.51,202,11,4,E-commerce,No,No,1108.3,2024-03-14
PRJ-01772,63876.24,185,8,2,Sistema SaaS,No,No,1484.0,2024-03-14
PRJ-01773,71906.35,139,1,2,E-commerce,No,No,1545.9,2024-03-14
PRJ-01774,76650.1,298,8,7,Portal Web,No,Sí,1950.2,2024-03-14
PRJ-01775,64017.75,307,9,1,Portal Web,Sí,Sí,1419.8,2024-03-14
PRJ-01776,28655.52,103,1,7,E-commerce,Sí,Sí,929.5,2024-03-14
PRJ-01777,56610.1,236,8,1,Portal Web,Sí,No,1252.0,2024-03-15
PRJ-01778,37820.23,308,5,6,App Móvil,No,Sí,1046.1,2024-03-15
PRJ-01779,24100.3,355,10,3,E-commerce,Sí,No,710.2,2024-03-15
PRJ-01780,68065.37,233,8,8,Portal Web,Sí,Sí,1843.2,2024-03-15
PRJ-01781,7881.98,190,12,6,E-commerce,No,No,583.1,2024-03-15
PRJ-01782,72632.15,57,5,2,E-commerce,No,Sí,1635.4,2024-03-15
PRJ-01783,39610.81,286,5,8,Sistema SaaS,No,No,1179.1,2024-03-15
PRJ-01784,52790.11,194,12,5,E-commerce,Sí,No,1482.8,2024-03-15
PRJ-01785,54451.54,92,10,8,Sistema SaaS,No,No,1561.9,2024-03-15
PRJ-01786,72133.83,51,13,8,Portal Web,Sí,No,1914.7,2024-03-15
PRJ-01787,52750.23,99,1,6,Sistema SaaS,Sí,Sí,1391.9,2024-03-15
PRJ-01788,51045.02,125,7,2,Sistema SaaS,Sí,Sí,1162.1,2024-03-15
PRJ-01789,9998.9,192,2,8,Sistema SaaS,Sí,No,574.0,2024-03-15
PRJ-01790,43880.6,108,6,6,App Móvil,Sí,No,1214.5,2024-03-15
PRJ-01791,16262.68,34,4,6,Sistema SaaS,No,No,654.4,2024-03-15
PRJ-01792,60307.53,345,2,8,E-commerce,Sí,Sí,1570.4,2024-03-15
PRJ-01793,43416.64,149,0,1,Sistema SaaS,No,No,939.3,2024-03-15
PRJ-01794,56017.08,331,7,2,E-commerce,Sí,No,1313.2,2024-03-15
PRJ-01795,8125.47,207,2,9,Sistema SaaS,Sí,Sí,592.0,2024-03-15
PRJ-01796,11359.4,205,1,8,App Móvil,No,No,632.3,2024-03-15
PRJ-01797,58724.25,246,0,7,Portal Web,Sí,No,1487.8,2024-03-15
PRJ-01798,10406.33,85,3,7,Sistema SaaS,Sí,Sí,552.2,2024-03-15
PRJ-01799,10344.25,216,12,5,Sistema SaaS,No,No,625.8,2024-03-15
PRJ-01800,5908.14,261,7,2,App Móvil,No,No,299.6,2024-03-15
PRJ-01801,76737.6,284,12,6,Sistema SaaS,Sí,Sí,1924.1,2024-03-16
PRJ-01802,60313.13,133,2,3,E-commerce,Sí,No,1344.0,2024-03-16
PRJ-01803,31493.86,106,13,4,Sistema SaaS,Sí,Sí,966.4,2024-03-16
PRJ-01804,27240.17,259,0,2,Sistema SaaS,No,No,574.9,2024-03-16
PRJ-01805,31227.74,287,3,2,Portal Web,Sí,No,734.7,2024-03-16
PRJ-01806,63099.01,293,8,8,Portal Web,No,No,1715.5,2024-03-16
PRJ-01807,54602.8,360,12,8,Sistema SaaS,No,No,1591.9,2024-03-16
PRJ-01808,18889.67,211,0,6,App Móvil,Sí,No,616.4,2024-03-16
PRJ-01809,18058.2,285,11,5,Portal Web,No,Sí,707.0,2024-03-16
PRJ-01810,12379.67,67,13,8,Sistema SaaS,Sí,No,793.1,2024-03-16
PRJ-01811,54522.7,205,10,4,Portal Web,Sí,No,1414.8,2024-03-16
PRJ-01812,62327.95,56,1,4,Sistema SaaS,No,Sí,1440.9,2024-03-16
PRJ-01813,24878.48,305,8,5,Portal Web,No,Sí,816.8,2024-03-16
PRJ-01814,6570.87,169,1,1,Portal Web,No,No,184.4,2024-03-16
PRJ-01815,11162.88,328,12,1,E-commerce,No,Sí,418.2,2024-03-16
PRJ-01816,77589.5,316,2,2,Sistema SaaS,No,No,1668.4,2024-03-16
PRJ-01817,27158.36,120,6,8,Sistema SaaS,No,Sí,983.3,2024-03-16
PRJ-01818,62691.74,90,2,7,Sistema SaaS,Sí,Sí,1605.4,2024-03-16
PRJ-01819,51849.77,192,8,9,Sistema SaaS,Sí,No,1507.7,2024-03-16
PRJ-01820,33645.47,172,5,5,Portal Web,Sí,Sí,950.2,2024-03-16
PRJ-01821,20426.54,282,2,2,E-commerce,No,No,527.5,2024-03-16
PRJ-01822,14103.98,298,8,7,E-commerce,No,Sí,668.9,2024-03-16
PRJ-01823,51125.97,320,0,8,App Móvil,No,Sí,1365.7,2024-03-16
PRJ-01824,63097.53,216,9,7,Sistema SaaS,Sí,Sí,1679.5,2024-03-16
PRJ-01825,53292.82,333,2,7,App Móvil,Sí,No,1400.6,2024-03-17
PRJ-01826,44772.66,320,0,5,Portal Web,No,No,1125.9,2024-03-17
PRJ-01827,8146.34,115,1,2,App Móvil,No,Sí,243.7,2024-03-17
PRJ-01828,77636.66,195,11,6,Sistema SaaS,No,No,1978.9,2024-03-17
PRJ-01829,64903.56,143,7,4,E-commerce,No,No,1557.6,2024-03-17
PRJ-01830,26961.65,212,6,2,E-commerce,Sí,No,704.9,2024-03-17
PRJ-01831,78497.77,236,1,9,Sistema SaaS,Sí,Sí,1977.7,2024-03-17
PRJ-01832,50141.12,285,1,7,Portal Web,Sí,No,1335.7,2024-03-17
PRJ-01833,48681.7,264,8,6,Sistema SaaS,No,Sí,1381.4,2024-03-17
PRJ-01834,61105.49,32,12,5,Portal Web,Sí,Sí,1581.6,2024-03-17
PRJ-01835,65882.73,237,12,3,E-commerce,No,Sí,1583.0,2024-03-17
PRJ-01836,54235.9,226,5,4,Portal Web,No,Sí,1304.0,2024-03-17
PRJ-01837,14607.18,154,4,3,Sistema SaaS,No,Sí,473.7,2024-03-17
PRJ-01838,30370.06,167,9,8,Sistema SaaS,Sí,No,1073.6,2024-03-17
PRJ-01839,74606.27,54,5,3,Sistema SaaS,Sí,No,1688.4,2024-03-17
PRJ-01840,21846.17,97,8,7,Portal Web,No,Sí,859.6,2024-03-17
PRJ-01841,32912.53,90,10,7,Portal Web,Sí,No,1101.8,2024-03-17
PRJ-01842,37405.77,58,6,7,Portal Web,No,No,1134.6,2024-03-17
PRJ-01843,37955.37,48,14,7,E-commerce,No,No,1291.0,2024-03-17
PRJ-01844,50970.47,200,9,2,App Móvil,No,No,1234.7,2024-03-17
PRJ-01845,75730.69,103,9,3,App Móvil,Sí,No,1730.4,2024-03-17
PRJ-01846,23051.95,90,13,9,Sistema SaaS,Sí,No,983.4,2024-03-17
PRJ-01847,14112.6,182,8,3,E-commerce,No,No,495.9,2024-03-17
PRJ-01848,19810.29,305,3,2,Portal Web,Sí,Sí,526.0,2024-03-17
PRJ-01849,71519.37,77,1,9,Sistema SaaS,Sí,Sí,1827.9,2024-03-18
PRJ-01850,53435.81,240,11,9,E-commerce,Sí,Sí,1590.0,2024-03-18
PRJ-01851,26443.01,168,7,4,Sistema SaaS,Sí,No,793.5,2024-03-18
PRJ-01852,66196.02,139,3,9,E-commerce,No,No,1756.4,2024-03-18
PRJ-01853,69602.75,212,12,3,E-commerce,Sí,Sí,1619.9,2024-03-18
PRJ-01854,68488.58,57,8,7,App Móvil,No,No,1807.7,2024-03-18
PRJ-01855,73919.49,226,14,7,Sistema SaaS,No,No,1982.5,2024-03-18
PRJ-01856,23918.08,220,14,8,Portal Web,Sí,Sí,974.2,2024-03-18
PRJ-01857,61628.14,344,3,4,App Móvil,No,Sí,1450.0,2024-03-18
PRJ-01858,39540.46,80,14,3,App Móvil,No,Sí,1065.9,2024-03-18
PRJ-01859,68149.89,178,7,3,Portal Web,Sí,No,1566.8,2024-03-18
PRJ-01860,59636.8,297,8,5,E-commerce,No,No,1525.9,2024-03-18
PRJ-01861,63233.56,79,12,1,Portal Web,No,No,1473.9,2024-03-18
PRJ-01862,54212.14,275,8,3,Sistema SaaS,Sí,Sí,1334.9,2024-03-18
PRJ-01863,18307.16,142,9,6,Portal Web,Sí,Sí,750.3,2024-03-18
PRJ-01864,45877.02,199,3,3,E-commerce,Sí,No,1120.4,2024-03-18
PRJ-01865,78850.23,195,0,5,Portal Web,Sí,Sí,1786.7,2024-03-18
PRJ-01866,75304.1,43,14,9,E-commerce,Sí,Sí,2069.4,2024-03-18
PRJ-01867,8238.03,232,2,2,E-commerce,No,No,213.9,2024-03-18
PRJ-01868,17361.11,317,8,2,Sistema SaaS,No,Sí,530.9,2024-03-18
PRJ-01869,14879.66,218,3,6,Portal Web,Sí,Sí,618.1,2024-03-18
PRJ-01870,59448.49,184,4,6,Portal Web,Sí,Sí,1514.1,2024-03-18
PRJ-01871,66333.9,84,6,8,Sistema SaaS,No,No,1743.1,2024-03-18
PRJ-01872,21013.35,211,4,2,E-commerce,Sí,No,579.4,2024-03-18
PRJ-01873,42938.95,239,3,9,Portal Web,Sí,Sí,1297.9,2024-03-19
PRJ-01874,68052.73,104,14,2,Sistema SaaS,No,No,1638.2,2024-03-19
PRJ-01875,59960.12,306,1,1,E-commerce,No,No,1268.4,2024-03-19
PRJ-01876,45667.79,162,14,2,Sistema SaaS,No,No,1207.0,2024-03-19
PRJ-01877,49276.08,88,1,7,Portal Web,Sí,Sí,1321.0,2024-03-19
PRJ-01878,43127.04,211,12,8,Sistema SaaS,No,No,1381.8,2024-03-19
PRJ-01879,27316.13,350,12,5,App Móvil,Sí,Sí,913.4,2024-03-19
PRJ-01880,47376.65,93,3,6,E-commerce,No,Sí,1241.0,2024-03-19
PRJ-01881,56666.4,356,9,1,App Móvil,Sí,No,1298.6,2024-03-19
PRJ-01882,70499.22,289,12,6,App Móvil,Sí,Sí,1861.6,2024-03-19
PRJ-01883,52721.85,222,9,8,E-commerce,Sí,No,1507.0,2024-03-19
PRJ-01884,62084.12,172,12,3,E-commerce,No,No,1514.5,2024-03-19
PRJ-01885,17005.37,133,14,1,Sistema SaaS,No,Sí,553.8,2024-03-19
PRJ-01886,39616.81,243,8,4,E-commerce,No,Sí,1085.5,2024-03-19
PRJ-01887,5699.87,271,7,1,App Móvil,Sí,No,251.6,2024-03-19
PRJ-01888,23500.91,238,2,8,App Móvil,No,No,876.8,2024-03-19
PRJ-01889,59484.63,122,14,5,Portal Web,No,No,1632.0,2024-03-19
PRJ-01890,79385.75,171,13,1,E-commerce,Sí,No,1772.7,2024-03-19
PRJ-01891,12438.36,141,8,8,App Móvil,Sí,Sí,720.0,2024-03-19
PRJ-01892,35112.07,88,13,9,Portal Web,No,Sí,1271.3,2024-03-19
PRJ-01893,65005.32,72,4,2,Portal Web,No,Sí,1438.6,2024-03-19
PRJ-01894,20302.67,236,10,9,Sistema SaaS,No,No,946.2,2024-03-19
PRJ-01895,46631.37,297,2,8,App Móvil,Sí,Sí,1310.0,2024-03-19
PRJ-01896,59980.35,325,4,7,Sistema SaaS,No,Sí,1570.7,2024-03-19
PRJ-01897,51198.91,147,12,3,App Móvil,Sí,Sí,1270.3,2024-03-20
PRJ-01898,19101.86,49,9,2,Sistema SaaS,Sí,Sí,566.6,2024-03-20
PRJ-01899,31653.84,251,12,7,Sistema SaaS,No,No,1118.3,2024-03-20
PRJ-01900,63784.38,195,3,5,E-commerce,No,Sí,1561.9,2024-03-20
PRJ-01901,46566.99,160,7,6,Sistema SaaS,Sí,Sí,1291.8,2024-03-20
PRJ-01902,5392.22,185,12,4,E-commerce,Sí,Sí,420.5,2024-03-20
PRJ-01903,62074.31,213,11,2,Portal Web,No,Sí,1484.1,2024-03-20
PRJ-01904,7648.35,119,4,9,App Móvil,No,No,636.9,2024-03-20
PRJ-01905,60930.03,123,9,3,Portal Web,No,No,1451.3,2024-03-20
PRJ-01906,20186.04,42,11,7,App Móvil,Sí,Sí,814.3,2024-03-20
PRJ-01907,76855.51,351,7,8,Portal Web,Sí,No,1992.3,2024-03-20
PRJ-01908,32595.56,322,8,2,App Móvil,No,No,860.8,2024-03-20
PRJ-01909,29519.87,259,3,6,Sistema SaaS,Sí,No,911.1,2024-03-20
PRJ-01910,16166.6,351,6,8,App Móvil,Sí,No,794.5,2024-03-20
PRJ-01911,27920.32,321,1,7,App Móvil,No,Sí,924.6,2024-03-20
PRJ-01912,70748.81,55,5,3,Portal Web,Sí,No,1602.3,2024-03-20
PRJ-01913,79725.08,104,7,1,Portal Web,No,No,1728.5,2024-03-20
PRJ-01914,32623.21,328,11,6,Portal Web,No,Sí,1042.1,2024-03-20
PRJ-01915,38645.8,179,6,8,E-commerce,Sí,Sí,1179.4,2024-03-20
PRJ-01916,59155.32,177,6,6,E-commerce,Sí,Sí,1501.0,2024-03-20
PRJ-01917,71464.68,37,7,5,App Móvil,No,Sí,1756.2,2024-03-20
PRJ-01918,49478.33,58,6,8,App Móvil,Sí,No,1429.1,2024-03-20
